event,horizon,feature,n,true_mean,false_mean,point_biserial,spearman,univariate_auc_positive_orientation,orientation,classification
downside_breakdown,1H,return_5m,4206,0.00018978789246539715,-0.00040402418760701766,0.15968085224407197,0.1557236487984544,0.594582102997848,higher_feature_higher_event,USEFUL CANDIDATE
downside_breakdown,1H,return_15m,4206,0.00014184948357170939,-0.00032475309724628443,0.08127248722638011,0.09187284110280351,0.5558010109604123,higher_feature_higher_event,CONDITIONAL
downside_breakdown,1H,return_1h,4206,0.00019319504386360736,-0.0003484138477279999,0.0455778842893303,0.07440461616011429,0.5451913067414044,weak_flat,CONDITIONAL
downside_breakdown,1H,return_4h,4206,8.395660000539577e-05,-0.00021538947619481784,0.01321023770374068,0.03217538631625563,0.5195424403183024,weak_flat,WEAK
downside_breakdown,1H,vwap,4206,1821.6496829116022,1807.9373862932296,0.04831656826241665,0.052153909229793065,0.5316768430008508,weak_flat,WEAK
downside_breakdown,1H,vwap_deviation_pct,4206,-0.000182537918208267,-6.02646033174951e-06,-0.006617855897177543,-0.0034995323769254527,0.49787448075671886,weak_flat,WEAK
downside_breakdown,1H,vwap_zscore,4206,0.40869661177909633,0.39694691040868835,0.0009061176469279261,-0.00016274020354197714,0.4999011560982934,weak_flat,WEAK
downside_breakdown,1H,atr,4206,3.4559027057847826,3.770275862068966,-0.07042559763916982,-0.06211732108233309,0.4622716580751714,weak_flat,WEAK
downside_breakdown,1H,atr_pct,4206,0.0019264432098787473,0.0021219386385574,-0.07440731442097408,-0.06564569010419591,0.4601286221910815,weak_flat,WEAK
downside_breakdown,1H,realized_volatility,4206,47.527611644719784,48.34940952968913,-0.01866776601766319,-0.023504217397129757,0.48572418797857964,weak_flat,WEAK
downside_breakdown,1H,volume,4206,109613.01124818578,102047.18,0.02911092748444152,0.01439550403778873,0.5087434312596967,weak_flat,WEAK
downside_breakdown,1H,volume_zscore,4206,0.34104607532573655,0.16334832033041363,0.06694345063702753,0.045523584937132204,0.527649767278915,weak_flat,WEAK
downside_breakdown,2H,return_5m,4206,0.00013165089373094106,-0.0002660931704160778,0.10855849085682506,0.09948771968106852,0.5595343470656821,higher_feature_higher_event,CONDITIONAL
downside_breakdown,2H,return_15m,4206,9.468558938239421e-05,-0.00021383209011814215,0.0545422120129456,0.06011772130791006,0.5359750291488535,weak_flat,WEAK
downside_breakdown,2H,return_1h,4206,0.00015897935015477045,-0.0002548410918248827,0.03534570047642967,0.06144141596044226,0.5367671492421298,weak_flat,WEAK
downside_breakdown,2H,return_4h,4206,0.0003292508357146245,-0.0006164003680810696,0.04235691475865247,0.03898018445405584,0.5233261270890012,weak_flat,WEAK
downside_breakdown,2H,vwap,4206,1822.1102178464928,1808.032901696305,0.050345658100847394,0.05960746413063568,0.5356696949086669,weak_flat,WEAK
downside_breakdown,2H,vwap_deviation_pct,4206,-3.4752590618600815e-05,-0.00027065160605162377,0.008976908721618227,0.0005768136915089605,0.500345171006607,weak_flat,WEAK
downside_breakdown,2H,vwap_zscore,4206,0.43729128102599,0.34870660629081174,0.006933821086044013,0.004293426048620883,0.5025692285270112,weak_flat,WEAK
downside_breakdown,2H,atr,4206,3.4219059272805517,3.8082488479262677,-0.08784444859561735,-0.07409641110657428,0.4556599786241741,weak_flat,CONDITIONAL
downside_breakdown,2H,atr_pct,4206,0.0019059927715077867,0.0021443688459415328,-0.09208692338582061,-0.07786416546019725,0.4534053148076176,weak_flat,CONDITIONAL
downside_breakdown,2H,realized_volatility,4206,47.82111095253362,47.793465045785595,0.0006374035017512047,0.0016878193731838548,0.5010100077730276,weak_flat,WEAK
downside_breakdown,2H,volume,4206,105656.55873493975,109314.87096774194,-0.014286848454290856,-0.024809686487828324,0.48515363874854256,weak_flat,WEAK
downside_breakdown,2H,volume_zscore,4206,0.30163372711910763,0.24234765732159994,0.022669142431958167,0.0017275996277706796,0.501033812670035,weak_flat,WEAK
downside_breakdown,4H,return_5m,4206,7.522356921713973e-05,-0.0001719537270819677,0.06731621517839326,0.059993824811790934,0.5359793776202484,weak_flat,WEAK
downside_breakdown,4H,return_15m,4206,4.8777295669026735e-05,-0.00013708458168912698,0.032786422634324755,0.03822865646885862,0.5229264417709562,weak_flat,WEAK
downside_breakdown,4H,return_1h,4206,0.00015399702855844465,-0.0002504788778524524,0.03447214690403662,0.05705881566772238,0.5342192489206723,weak_flat,WEAK
downside_breakdown,4H,return_4h,4206,0.0003153778734984367,-0.0006020991061639101,0.041005256954694744,0.056779337230227885,0.5340516408512831,weak_flat,WEAK
downside_breakdown,4H,vwap,4206,1822.1883736253594,1807.749936051237,0.051524451803147936,0.06391822332083935,0.5383329657503767,weak_flat,WEAK
downside_breakdown,4H,vwap_deviation_pct,4206,-0.00011416170420736806,-0.0001347932180058234,0.0007833986123112271,-0.0010300401693495156,0.4993822654560501,weak_flat,WEAK
downside_breakdown,4H,vwap_zscore,4206,0.4247143008510086,0.36968987632457145,0.004297546335757698,0.00226307798660796,0.5013572106113717,weak_flat,WEAK
downside_breakdown,4H,atr,4206,3.4209647668947833,3.8139178617992173,-0.0891524121943129,-0.07190327600769521,0.45687824969357244,weak_flat,CONDITIONAL
downside_breakdown,4H,atr_pct,4206,0.0019062292456541782,0.002146443264632395,-0.0925943892825989,-0.07533084058424033,0.4548226721264121,weak_flat,CONDITIONAL
downside_breakdown,4H,realized_volatility,4206,48.0982856654857,47.31037953893038,0.018126297599755453,0.021510834926814507,0.5129004539812162,weak_flat,WEAK
downside_breakdown,4H,volume,4206,103003.16729041917,113974.84159061278,-0.04275428007744483,-0.04882276507441343,0.47072006573554326,weak_flat,WEAK
downside_breakdown,4H,volume_zscore,4206,0.26273486398923696,0.30948532692150504,-0.017836899616891232,-0.032575223760135254,0.48046402306208963,weak_flat,WEAK
downside_breakdown,8H,return_5m,4206,4.193078666708798e-05,-0.00011728394643365314,0.04316202072359675,0.04718949512509638,0.5284305344353485,weak_flat,WEAK
downside_breakdown,8H,return_15m,4206,-1.741903623600253e-05,-2.1873329095426432e-05,0.0007821497017778638,0.023422869163327528,0.5141117316950181,weak_flat,WEAK
downside_breakdown,8H,return_1h,4206,5.102033985422534e-05,-7.371074386373052e-05,0.010581756749981457,0.031078251947434753,0.5187239252988126,weak_flat,WEAK
downside_breakdown,8H,return_4h,4206,0.00031193344797491386,-0.0006154450027908004,0.04125805636472456,0.054117977905576244,0.5326048257156138,weak_flat,WEAK
downside_breakdown,8H,vwap,4206,1825.200534115225,1802.0196351411378,0.08234379106193394,0.08804922219582503,0.5530476130445402,higher_feature_higher_event,CONDITIONAL
downside_breakdown,8H,vwap_deviation_pct,4206,-0.00018325347229959137,-1.0849188392094199e-05,-0.006516391364498888,-0.005090514238568919,0.4969330833051001,weak_flat,WEAK
downside_breakdown,8H,vwap_zscore,4206,0.4447115964758328,0.332517127353619,0.008722558883375255,-0.00013813373576078154,0.4999167776298269,weak_flat,WEAK
downside_breakdown,8H,atr,4206,3.423216927303467,3.818235210195929,-0.08921070774575503,-0.06357871177280927,0.4616953036976339,weak_flat,WEAK
downside_breakdown,8H,atr_pct,4206,0.0019028311966009567,0.002157678399950113,-0.09778530563920161,-0.07096518504787251,0.45724512287364383,weak_flat,CONDITIONAL
downside_breakdown,8H,realized_volatility,4206,47.999854023822024,47.470796425088025,0.01211560172184364,0.02820135079854583,0.5169906593969382,weak_flat,WEAK
downside_breakdown,8H,volume,4206,100547.9049556213,118628.71837549933,-0.07013455712768256,-0.06328813718661651,0.46187036613903354,weak_flat,WEAK
downside_breakdown,8H,volume_zscore,4206,0.23616424294567293,0.3583155360530827,-0.046391554431488326,-0.058280176100301805,0.4648875463878537,weak_flat,WEAK
downside_breakdown,12H,return_5m,4206,7.230906072028514e-06,-5.548297773314851e-05,0.016960465177219084,0.019611040670743225,0.5118436287704853,weak_flat,WEAK
downside_breakdown,12H,return_15m,4206,-2.8334311928681937e-05,-1.9417805097351735e-06,-0.004623253536564189,0.02300835903994835,0.5138953764547541,weak_flat,WEAK
downside_breakdown,12H,return_1h,4206,0.00011506357618709484,-0.00019227958650497705,0.02601130736420688,0.04680387650374762,0.5282661457920989,weak_flat,WEAK
downside_breakdown,12H,return_4h,4206,0.00029874938241638454,-0.0006012978943742806,0.03994593893162579,0.056153016652663215,0.5339123485868102,weak_flat,WEAK
downside_breakdown,12H,vwap,4206,1827.7746998842294,1797.0582453192822,0.10884969495335364,0.11520317491424942,0.5695743606998654,higher_feature_higher_event,CONDITIONAL
downside_breakdown,12H,vwap_deviation_pct,4206,-0.0003065070127793116,0.00021661251998432503,-0.019724935407246843,-0.022366000759629183,0.48649255799224134,weak_flat,WEAK
downside_breakdown,12H,vwap_zscore,4206,0.37509140009966524,0.45874311836116977,-0.006487880990213338,-0.01404941746742404,0.49151517100783787,weak_flat,WEAK
downside_breakdown,12H,atr,4206,3.395950630252102,3.872397135166315,-0.1073419499150832,-0.08168203536736038,0.45066997862402025,weak_flat,CONDITIONAL
downside_breakdown,12H,atr_pct,4206,0.0018856011743745304,0.002191960510117991,-0.11726823574899506,-0.09296744721934223,0.44385440582693375,higher_feature_lower_event,CONDITIONAL
downside_breakdown,12H,realized_volatility,4206,48.10340061609388,47.275566510849,0.0189121495370077,0.024717880207959304,0.5149278065869686,weak_flat,WEAK
downside_breakdown,12H,volume,4206,99048.05367647059,121568.75100942126,-0.08714680609908745,-0.08192147954399322,0.4505253691315019,weak_flat,CONDITIONAL
downside_breakdown,12H,volume_zscore,4206,0.22730408019071233,0.37584855313465154,-0.0562798459075368,-0.057202984652173446,0.4654535468292297,weak_flat,WEAK
downside_breakdown,24H,return_5m,4206,2.55131702462597e-05,-9.082611460415714e-05,0.03134529312194908,0.044295813436784466,0.5268518952431471,weak_flat,WEAK
downside_breakdown,24H,return_15m,4206,-1.1399385693134811e-05,-3.3293365213077575e-05,0.0038208787298650176,0.026983518361192362,0.5163572904244754,weak_flat,WEAK
downside_breakdown,24H,return_1h,4206,7.349368837006517e-05,-0.00011930315951091432,0.01625587822307411,0.0422424106467403,0.5256071697782103,weak_flat,WEAK
downside_breakdown,24H,return_4h,4206,7.985378726737569e-05,-0.00020523197204466072,0.012605344475176476,0.03698847720704015,0.5224222579397207,weak_flat,WEAK
downside_breakdown,24H,vwap,4206,1832.5361380128804,1787.6173553503515,0.15858276704469965,0.16817026264621276,0.6019440998990958,higher_feature_higher_event,USEFUL CANDIDATE
downside_breakdown,24H,vwap_deviation_pct,4206,-0.0008487783895521887,0.0012429788172833003,-0.07857742817190204,-0.08227296240327359,0.4501264791630938,weak_flat,CONDITIONAL
downside_breakdown,24H,vwap_zscore,4206,0.09590819380982919,0.9841099851857841,-0.06862961089434948,-0.07298760130076747,0.45575522567831117,weak_flat,CONDITIONAL
downside_breakdown,24H,atr,4206,3.342124375260309,3.981243892906001,-0.14345288876847603,-0.14013099632533996,0.4150531890497063,higher_feature_lower_event,USEFUL CANDIDATE
downside_breakdown,24H,atr_pct,4206,0.001851081764474471,0.0022617784887935077,-0.1566182598433067,-0.15486827662677297,0.4061195076037059,higher_feature_lower_event,USEFUL CANDIDATE
downside_breakdown,24H,realized_volatility,4206,47.53049258737318,48.33725708012651,-0.018361841638837303,-0.024999871526905994,0.4848451839207444,weak_flat,WEAK
downside_breakdown,24H,volume,4206,96417.07653061225,126876.47879616963,-0.11742563048025605,-0.11668484563606976,0.4292661416726159,higher_feature_lower_event,USEFUL CANDIDATE
downside_breakdown,24H,volume_zscore,4206,0.23327496217737675,0.36708040483044324,-0.05050589420783569,-0.05953264799333633,0.46391156130226174,weak_flat,WEAK
downside_breakdown,ALL,return_5m,25236,7.856107759978288e-05,-0.00018404413129173176,0.07114109902945302,0.07099582558700075,0.5428029585344274,weak_flat,CONDITIONAL
downside_breakdown,ALL,return_15m,25236,3.7983307862465046e-05,-0.00012210970670989204,0.0280919713730234,0.04390661745255095,0.5264710690309723,weak_flat,WEAK
downside_breakdown,ALL,return_1h,25236,0.0001242169186739797,-0.00020651164205192632,0.02803841743335186,0.05215918033241015,0.531446502974413,weak_flat,WEAK
downside_breakdown,ALL,return_4h,25236,0.00023527870065340563,-0.00047966735843998654,0.031785112978072676,0.04588169521834053,0.5276618396606958,weak_flat,WEAK
downside_breakdown,ALL,vwap,25236,1825.2674864430003,1801.8262720064236,0.08321074481976339,0.09107524130931458,0.5549087978541006,higher_feature_higher_event,CONDITIONAL
downside_breakdown,ALL,vwap_deviation_pct,25236,-0.0002804997429052488,0.00016560603309416516,-0.016849835717570424,-0.018862478065551063,0.48862790830703157,weak_flat,WEAK
downside_breakdown,ALL,vwap_zscore,25236,0.3635596212957191,0.47897087351254447,-0.00896642527041518,-0.013385777843798099,0.4919297829006154,weak_flat,WEAK
downside_breakdown,ALL,atr,25236,3.4099200977462125,3.8435202264342965,-0.09785610119692287,-0.08218806427638833,0.4504492384963538,weak_flat,CONDITIONAL
downside_breakdown,ALL,atr_pct,25236,0.0018962895608887604,0.0021703064481790085,-0.10506783228931665,-0.0895312003619173,0.446022096547498,higher_feature_lower_event,CONDITIONAL
downside_breakdown,ALL,realized_volatility,25236,47.84482613197741,47.74959202676813,0.002179381477761575,0.0046711788375503925,0.5028162298649345,weak_flat,WEAK
downside_breakdown,ALL,volume,25236,102375.2424932316,115379.42776046305,-0.050407593059197335,-0.05349175252342795,0.4677500956660119,weak_flat,WEAK
downside_breakdown,ALL,volume_zscore,25236,0.26704722044449175,0.30282912531134226,-0.013580101957218796,-0.02674224665093965,0.48387723606974653,weak_flat,WEAK
range_continuation,1H,return_5m,4206,0.00027421215762968206,-2.7928457373046853e-05,0.03469057868121693,0.03841083615560689,0.5546398545005319,higher_feature_higher_event,CONDITIONAL
range_continuation,1H,return_15m,4206,-8.147294350327407e-05,-1.620079789053136e-05,-0.004854258786061658,-0.005507863979647696,0.49216499090628324,weak_flat,WEAK
range_continuation,1H,return_1h,4206,0.0015742849458372588,-6.40248729227433e-05,0.058865797497383375,0.03554491686606216,0.5505631241206548,higher_feature_higher_event,CONDITIONAL
range_continuation,1H,return_4h,4206,0.001841619010013747,-0.0001029225817838766,0.036639785394625014,0.015762734847449972,0.5224227034075701,weak_flat,WEAK
range_continuation,1H,vwap,4206,1832.2705309680734,1816.23224102468,0.02412918003528497,0.019443006034633663,0.527657938986308,weak_flat,WEAK
range_continuation,1H,vwap_deviation_pct,4206,0.0019404401295659074,-0.00021441802074893165,0.03449544192210415,0.017216895465046338,0.5244912666003225,weak_flat,WEAK
range_continuation,1H,vwap_zscore,4206,0.6394541704204889,0.3940868763502308,0.008079287362652454,0.008575881095451833,0.5121993068185717,weak_flat,WEAK
range_continuation,1H,atr,4206,5.021586424625099,3.4987480035492466,0.1456590701827846,0.12601697087862623,0.6792608352493051,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,1H,atr_pct,4206,0.0027759045121645352,0.0019586707566788264,0.13280790990819585,0.1173638879120296,0.66695171751141,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,1H,realized_volatility,4206,47.32291015269412,47.83286826664828,-0.004946072270868137,0.003002402703628509,0.5042709584434302,weak_flat,WEAK
range_continuation,1H,volume,4206,115039.19337016574,106643.42260869565,0.013792995235873518,0.03255168061652849,0.5463052057238942,weak_flat,CONDITIONAL
range_continuation,1H,volume_zscore,4206,0.11728578826572406,0.28709299885732514,-0.027313723173151064,0.008559477159741825,0.5121759719982155,weak_flat,WEAK
range_continuation,2H,return_5m,4206,-7.111784777966292e-05,-1.237014025649088e-05,-0.006780655671289204,-0.003035651907590221,0.4957043448259937,weak_flat,WEAK
range_continuation,2H,return_15m,4206,-0.00018240130114473982,-1.15772747138936e-05,-0.01277092404639569,-0.008986958607991473,0.4872828232200367,weak_flat,WEAK
range_continuation,2H,return_1h,4206,0.0006434624714760252,-2.2497680983746093e-05,0.02405434709763392,0.01132428519433952,0.5160246614752061,weak_flat,WEAK
range_continuation,2H,return_4h,4206,0.00011159802065423156,-2.519333548280872e-05,0.0025910313698095117,0.0015420609398024054,0.5021821249128984,weak_flat,WEAK
range_continuation,2H,vwap,4206,1817.6341826390094,1816.8900524003527,0.0011254126377377893,-2.5437046256363883e-05,0.49996400478668424,weak_flat,WEAK
range_continuation,2H,vwap_deviation_pct,4206,-7.927839222040363e-05,-0.0001236154422785699,0.0007134904292445224,-0.0034052045884698447,0.49518139550046253,weak_flat,WEAK
range_continuation,2H,vwap_zscore,4206,0.3686142460161068,0.4062849801478598,-0.0012469205919545246,-0.004291181709021688,0.4939276754291241,weak_flat,WEAK
range_continuation,2H,atr,4206,5.372736143637786,3.4820176840311077,0.18179791727971095,0.16087924752463628,0.7276554619680009,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,2H,atr_pct,4206,0.0030093413744172377,0.0019476457968719122,0.1734426837648813,0.15408850727994164,0.718046098322623,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,2H,realized_volatility,4206,49.4705119287985,47.73543073028259,0.01691702872607215,0.01656431655558277,0.5234396754182575,weak_flat,WEAK
range_continuation,2H,volume,4206,138349.20218579235,105578.91275167785,0.05411985479100045,0.07804277787095847,0.6104360310726981,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,2H,volume_zscore,4206,0.23523495249191848,0.2818120934056199,-0.007531403802019846,0.015253108812707559,0.5215842240450742,weak_flat,WEAK
range_continuation,4H,return_5m,4206,7.571289220503424e-06,-1.594374131055486e-05,0.002707013569514133,-0.010330923310069299,0.4853427511851965,weak_flat,WEAK
range_continuation,4H,return_15m,4206,0.00019176717722820598,-2.8542853016653788e-05,0.01642751062310563,-0.0027794187359571824,0.4960566272693509,weak_flat,WEAK
range_continuation,4H,return_1h,4206,0.0015602570871398526,-6.379754676365583e-05,0.05850730357400823,0.02201784190436494,0.5312383938129465,weak_flat,WEAK
range_continuation,4H,return_4h,4206,0.0018844272331127313,-0.0001053419749736909,0.03759073700735079,0.014629478564774973,0.5207559587529766,weak_flat,WEAK
range_continuation,4H,vwap,4206,1814.2803422376983,1817.0419269240301,-0.00416567438102861,-0.002602336027119201,0.496307867083215,weak_flat,WEAK
range_continuation,4H,vwap_deviation_pct,4206,0.0012611151575501157,-0.00018422858567026382,0.023198324725667876,0.020418328828166042,0.5289690428855439,weak_flat,WEAK
range_continuation,4H,vwap_zscore,4206,0.5276605219321867,0.39908217374854116,0.004244892283162704,0.010545042843618747,0.514961057828851,weak_flat,WEAK
range_continuation,4H,atr,4206,5.803375196232337,3.4630103308719127,0.22444489286932504,0.18694859672222877,0.7652382408843641,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,4H,atr_pct,4206,0.0032262286991746898,0.0019381001215418151,0.20988398955336302,0.18143979531092042,0.7574224979791581,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,4H,realized_volatility,4206,51.406271239197366,47.64831017528903,0.03654438671182794,0.038497057478104724,0.5546187162737859,higher_feature_higher_event,CONDITIONAL
range_continuation,4H,volume,4206,169097.02197802198,104196.37475149105,0.10690290136745424,0.11702716689678784,0.6660353811198741,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,4H,volume_zscore,4206,0.3502130993735222,0.27660021470945545,0.011871922764256686,0.028944251485062862,0.5410654206628361,weak_flat,CONDITIONAL
range_continuation,8H,return_5m,4206,-5.855353931546586e-05,-1.250672727900205e-05,-0.005812862813829149,-0.016745628365710148,0.47833447827543335,weak_flat,WEAK
range_continuation,8H,return_15m,4206,0.0003211134908401502,-3.787224485800616e-05,0.02935352745634324,-0.0010961591427517188,0.49858178576903206,weak_flat,WEAK
range_continuation,8H,return_1h,4206,0.0016110800581926427,-8.251022112373199e-05,0.06690574642810847,0.05557543145908777,0.5719036886060282,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,8H,return_4h,4206,0.0003213535978705638,-3.813036285997734e-05,0.007447375856512024,0.01725462903843664,0.5223240999903485,weak_flat,WEAK
range_continuation,8H,vwap,4206,1799.1608552538892,1817.9074497411414,-0.031009513905115874,-0.028642745572022527,0.4629419145324378,weak_flat,WEAK
range_continuation,8H,vwap_deviation_pct,4206,-0.0005915500561910487,-9.562868447799218e-05,-0.00872858651446691,-0.008587162963229955,0.4888898982042387,weak_flat,WEAK
range_continuation,8H,vwap_zscore,4206,-0.15940125749957024,0.4359268657624072,-0.02155265865876584,-0.019176636959278053,0.47518919931644116,weak_flat,WEAK
range_continuation,8H,atr,4206,5.94788299935359,3.4320917727191262,0.26457352036332576,0.22362388315346743,0.7893253546954927,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,8H,atr_pct,4206,0.0033808435668071833,0.0019169189671442083,0.26156788689019106,0.2169056193756249,0.7806332570669422,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,8H,realized_volatility,4206,55.099376520750965,47.40672002504668,0.08203333383674886,0.061878563592107194,0.580058704304036,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,8H,volume,4206,189115.86877828054,102451.0070263488,0.15654137083227257,0.15229806811838686,0.697043778422478,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,8H,volume_zscore,4206,0.42869504975791534,0.2715273380377241,0.02779560783237757,0.041249889111988625,0.5533692523433463,higher_feature_higher_event,CONDITIONAL
range_continuation,12H,return_5m,4206,0.0002538490456683881,-3.061716632878892e-05,0.03674250985185119,0.031925701025290854,0.5403701646911824,weak_flat,CONDITIONAL
range_continuation,12H,return_15m,4206,0.0006042667720493409,-5.539625198765184e-05,0.05518904407619362,0.023120801449350498,0.5292363726289849,weak_flat,WEAK
range_continuation,12H,return_1h,4206,0.000818267797712487,-4.09141085522886e-05,0.03472864305814194,0.02180156843474969,0.5275682019332558,weak_flat,WEAK
range_continuation,12H,return_4h,4206,-0.0013020245545588471,5.5646538950688835e-05,-0.02877835396930895,-0.014129804160080904,0.482132785519671,weak_flat,WEAK
range_continuation,12H,vwap,4206,1804.0447163564254,1817.6742229579436,-0.023067489507624873,-0.018794277802465453,0.47623453308574704,weak_flat,WEAK
range_continuation,12H,vwap_deviation_pct,4206,-0.0025687288366312185,2.1170664326980886e-05,-0.046640331903870014,-0.030548957324394464,0.4613706766395363,weak_flat,WEAK
range_continuation,12H,vwap_zscore,4206,-0.6697539226436624,0.46736884554834357,-0.04212107350854112,-0.0408154312880524,0.4483886642486507,higher_feature_lower_event,CONDITIONAL
range_continuation,12H,atr,4206,6.051400862068967,3.419084765259904,0.28324186242482663,0.22850089517761885,0.7889406139909411,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,12H,atr_pct,4206,0.003435820180819972,0.0019096573302425325,0.27900643323158625,0.22216121280050932,0.7809240667788904,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,12H,realized_volatility,4206,53.02771931287417,47.50636905644443,0.06024304897418157,0.05387561447550797,0.5681260087117991,higher_feature_higher_event,CONDITIONAL
range_continuation,12H,volume,4206,200179.2198275862,101565.2468545546,0.18225194181853435,0.16777823641219358,0.7121564956701317,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,12H,volume_zscore,4206,0.4554519040660828,0.2695302481966529,0.03364266943145481,0.037585982338835915,0.5475276799194766,weak_flat,CONDITIONAL
range_continuation,24H,return_5m,4206,0.0002385047344361084,-2.7578778652711633e-05,0.03203823938162189,0.01597998367480814,0.5216762356465302,weak_flat,WEAK
range_continuation,24H,return_15m,4206,0.0003089663428964265,-3.538394479849392e-05,0.026856148339304223,0.0005792242501515153,0.500785696455317,weak_flat,WEAK
range_continuation,24H,return_1h,4206,0.0008205928541961691,-3.416702674905934e-05,0.03220767449784082,0.017673006591762387,0.5239727908137793,weak_flat,WEAK
range_continuation,24H,return_4h,4206,-0.0013604887618779123,4.77202699720338e-05,-0.02782601728160568,-0.01160196476962923,0.484262356465302,weak_flat,WEAK
range_continuation,24H,vwap,4206,1820.2566275038407,1816.7559687291039,0.005523095135745269,0.0012182569053601716,0.5016525212181727,weak_flat,WEAK
range_continuation,24H,vwap_deviation_pct,4206,-0.0022072608235758763,-1.7563830591074724e-05,-0.0367599818945271,-0.023203009352316804,0.4685259610584124,weak_flat,WEAK
range_continuation,24H,vwap_zscore,4206,-0.26690911710554965,0.43817341626981965,-0.02434695082657974,-0.02800334641822618,0.46201447828257614,weak_flat,WEAK
range_continuation,24H,atr,4206,6.419910714285719,3.421713857784752,0.3007406214514128,0.23456369423559312,0.818177109335996,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,24H,atr_pct,4206,0.0036181073892028125,0.0019127476371676223,0.29063097231076596,0.2247159514229354,0.8048190214677983,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,24H,realized_volatility,4206,51.531694448464584,47.62516291093461,0.03973429638132654,0.02577202240349928,0.5349588117823265,weak_flat,WEAK
range_continuation,24H,volume,4206,230171.68,100855.60009985023,0.22279158620722198,0.1902850120791878,0.7581147029455816,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,24H,volume_zscore,4206,0.7511702847433754,0.2562516203515114,0.08348469182234944,0.09331811089714342,0.6265826260609086,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,ALL,return_5m,25236,0.00010979933471142246,-2.1147699159306167e-05,0.015760657967004217,0.009422232176653634,0.5127859597049489,weak_flat,WEAK
range_continuation,ALL,return_15m,25236,0.00021661787034391914,-3.076314482852465e-05,0.019285799476335345,0.0012851690674423421,0.5017439752580494,weak_flat,WEAK
range_continuation,ALL,return_1h,25236,0.001164863544708269,-5.130418188668312e-05,0.04580751320726352,0.027532175136694214,0.5373611879905884,weak_flat,WEAK
range_continuation,ALL,return_4h,25236,0.00016144531369048315,-2.825456738863335e-05,0.003746959391068532,0.0036392659350773047,0.5049384874159982,weak_flat,WEAK
range_continuation,ALL,vwap,25236,1813.7375250391906,1817.0812965368123,-0.005273480421817464,-0.0054929956736721845,0.4925459995073622,weak_flat,WEAK
range_continuation,ALL,vwap_deviation_pct,25236,-0.0005019976154150319,-0.00010271589963371055,-0.006700368566093389,-0.005385757645605968,0.4926915216161573,weak_flat,WEAK
range_continuation,ALL,vwap_zscore,25236,0.029390671790549938,0.4233642250471297,-0.01359877206103583,-0.012962837714507796,0.48240941656425357,weak_flat,WEAK
range_continuation,ALL,atr,25236,5.797098772786848,3.452905342359102,0.2350462871895746,0.1946196955174831,0.7640991024297646,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,ALL,atr_pct,25236,0.003259566304858309,0.001930703127448485,0.2263779671829132,0.1873301837703354,0.7542072422890718,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,ALL,realized_volatility,25236,51.5097779545516,47.626418658646024,0.03948296591459395,0.034011560819922584,0.5461537212421648,weak_flat,CONDITIONAL
range_continuation,ALL,volume,25236,176135.26105087574,103556.39397595373,0.12499264029061245,0.12466213679276208,0.6691666409614618,higher_feature_higher_event,USEFUL CANDIDATE
range_continuation,ALL,volume_zscore,25236,0.39921268787039516,0.27382835943355555,0.02114191278193945,0.03790526776172599,0.551437485364081,higher_feature_higher_event,CONDITIONAL
trend_continuation,1H,return_5m,4015,4.0152868878979166e-05,-4.877508510340256e-05,0.02343701864682428,0.006993878649857653,0.5042682010565288,weak_flat,WEAK
trend_continuation,1H,return_15m,4015,3.338365728579433e-05,-5.101976448708404e-05,0.014469565466949693,-0.00019330244139716498,0.4998820318577751,weak_flat,WEAK
trend_continuation,1H,return_1h,4015,-0.0001378894623941959,6.902340485738722e-05,-0.016944057164273565,-0.03373683371519615,0.47941116291913344,weak_flat,WEAK
trend_continuation,1H,return_4h,4015,-4.0234007076379984e-05,-7.711022928041149e-06,-0.0013959073475560907,-0.010933964960254342,0.49332724501276165,weak_flat,WEAK
trend_continuation,1H,vwap,4015,1811.3530723238237,1818.7548099727485,-0.025901049540076417,-0.02562222134967268,0.484363329679232,weak_flat,WEAK
