target,horizon,fold,model_family,feature_set,n,positives,base_rate,brier,brier_skill_vs_train_base,log_loss,auc,pr_auc,ece,calibration_intercept,calibration_slope
path_inside_70,2H,3,tree_depth2,compact_deredundant,631,34,0.05388272583201268,0.04834669720665244,0.05482094658202885,0.19063244813984034,0.7625381811015863,0.14896343122182967,0.017292134705586014,0.06457878267406986,0.8973759473004425
path_inside_70,4H,1,tree_depth2,step11_individuals,631,25,0.039619651347068144,0.03550088109553516,0.06797165686581685,0.14435665974989786,0.8064026402640264,0.1318542772557407,0.0058598697992477185,0.004146281410447132,1.0076135674853615
path_inside_70,4H,2,tree_depth2,step11_individuals,631,23,0.03645007923930269,0.0343779913293462,0.022845564670779583,0.14094109987989303,0.733266590389016,0.10857718680929478,0.008745523249902666,-0.006798295232269253,0.9342309864140743
path_inside_70,4H,3,tree_depth2,step11_individuals,631,28,0.044374009508716325,0.03933389288180934,0.07249537972645836,0.1580613298679201,0.7985074626865671,0.16552337150552404,0.014813849583501614,0.04335730978830435,0.8579209943696208
path_inside_70,8H,1,tree_depth2,step12_interactions,631,27,0.042789223454833596,0.038225328662511125,0.07090033289727948,0.15338166729853017,0.8483566347804758,0.11909528960012773,0.010424555886620328,-0.015081437187849055,1.1052835243755863
path_inside_70,8H,2,tree_depth2,step12_interactions,631,24,0.03803486529318542,0.03417840530699183,0.07127124856435907,0.14062270907103008,0.7277594728171335,0.14175076127483668,0.005893537394718866,-0.005242219604927968,1.0690604206555467
path_inside_70,8H,3,tree_depth2,step12_interactions,631,35,0.0554675118858954,0.04775254108994543,0.08915470324849573,0.18293819626141092,0.7035953978906999,0.28937346946817444,0.015052338671240832,0.08464725719608644,0.9413166272987163
path_inside_70,12H,1,logistic,all_step13,631,23,0.03645007923930269,0.03327321242331403,0.059966413171500865,0.1404610897827131,0.816004004576659,0.19801809882237492,0.02189387945088012,-0.05609088588340614,1.1975286978539974
path_inside_70,12H,2,logistic,all_step13,631,27,0.042789223454833596,0.03580175197797808,0.12669043189544427,0.146305525339395,0.829102281089036,0.3114231900020625,0.009616943324338809,0.030196312038985165,1.1017928116866411
path_inside_70,12H,3,logistic,all_step13,631,52,0.08240887480190175,0.07237603055858947,0.05798877150688431,0.2671210773971451,0.7633519330410522,0.2539794352923044,0.03670137364401912,0.12617188947753455,0.8435549561537071
path_inside_70,24H,1,logistic,step11_individuals,631,11,0.017432646592709985,0.01762914734976773,0.027031456210535265,0.08945116855397996,0.9266862170087976,0.2989420966265155,0.04314203093584363,-0.17965949762200195,1.4586261802503449
path_inside_70,24H,2,logistic,step11_individuals,631,14,0.022187004754358162,0.021727820362124388,0.013856720986510807,0.09606149264302308,0.8963880527899977,0.14083442926889572,0.023361731306473527,-0.08413165233035967,1.257217120825871
path_inside_70,24H,3,logistic,step11_individuals,631,48,0.07606973058637084,0.0648397267558961,0.09713678799532344,0.23269398764697835,0.8500571755288736,0.34153961913155745,0.03480321931684115,0.1709554387046228,0.875544797466984
range_breached,1H,1,logistic,step11_individuals,631,612,0.9698890649762282,0.028207458374002608,0.04548898107521504,0.1310421237206429,0.7594599243206054,0.9891708867817698,0.03345837265618614,0.08311545346245737,1.2939468428283578
range_breached,1H,2,logistic,step11_individuals,631,608,0.9635499207606973,0.036998007430842896,-0.05187033701376631,0.15992279981536375,0.6194221967963387,0.9776574625353615,0.019966690843288087,0.08814641750999153,1.1078916353847414
range_breached,1H,3,logistic,step11_individuals,631,601,0.9524564183835182,0.043401220209135186,0.0421822806696448,0.17814248657643378,0.6967276760953965,0.9721013412298485,0.005145804011337856,-0.011222722505177493,1.0622941821010117
range_breached,2H,1,tree_depth2,compact_deredundant,631,612,0.9698890649762282,0.027016018357803886,0.08269342271907565,0.11166123221251024,0.846577227382181,0.9934059286877945,0.011739994465826409,0.02693992495847474,1.1468934901658892
range_breached,2H,2,tree_depth2,compact_deredundant,631,607,0.9619651347068146,0.03534647395383384,0.034262631016432676,0.155951460429682,0.6729132344865458,0.9784661783228918,0.006441034183560017,0.016718711749901267,0.893063738004286
range_breached,2H,3,tree_depth2,compact_deredundant,631,597,0.9461172741679873,0.04834669720665244,0.05482094658202885,0.1906324481398404,0.7248990048280619,0.975312672707369,0.017292134705586118,-0.06457878267406975,0.8973759473004419
range_breached,4H,1,tree_depth2,step11_individuals,631,606,0.9603803486529319,0.03550088109553516,0.06797165686581685,0.1443566597498979,0.7404620462046204,0.989911059783591,0.0058598697992477845,-0.00414628141044696,1.0076135674853617
range_breached,4H,2,tree_depth2,step11_individuals,631,608,0.9635499207606973,0.034436957387646745,0.02116952301813435,0.14591270716252566,0.7212528604118993,0.9821353687403702,0.007933558433360863,0.012400854418264827,0.8892960114891295
range_breached,4H,3,tree_depth2,step11_individuals,631,603,0.9556259904912837,0.03933389288180934,0.07249537972645836,0.15806132986792007,0.7560412224591329,0.9833048347014454,0.014813849583501532,-0.043357309788304495,0.8579209943696211
range_breached,8H,1,tree_depth2,step12_interactions,631,604,0.9572107765451664,0.03822532866251113,0.07090033289727915,0.15338166729853012,0.6560583762570518,0.9919738623254787,0.01042455588662028,0.015081437187848906,1.1052835243755863
range_breached,8H,2,tree_depth2,step12_interactions,631,607,0.9619651347068146,0.03417840530699183,0.07127124856435929,0.1406227090710301,0.7369577155409116,0.9843067514000067,0.005893537394718651,0.005242219604927792,1.0690604206555463
range_breached,8H,3,tree_depth2,step12_interactions,631,596,0.9445324881141046,0.047752541089945436,0.0891547032484955,0.18293819626141092,0.7738734419942473,0.9476589695600592,0.015052338671240784,-0.0846472571960867,0.9413166272987167
range_breached,12H,1,logistic,all_step13,631,608,0.9635499207606973,0.03327321242331403,0.059966413171500865,0.1404610897827131,0.816004004576659,0.9911160055457052,0.021893879450880224,0.05609088588340601,1.1975286978539974
range_breached,12H,2,logistic,all_step13,631,604,0.9572107765451664,0.03580175197797808,0.12669043189544427,0.146305525339395,0.829102281089036,0.986454489363955,0.0096169433243388,-0.030196312038985137,1.1017928116866411
range_breached,12H,3,logistic,all_step13,631,579,0.9175911251980983,0.07237603055858947,0.05798877150688431,0.2671210773971451,0.7633519330410522,0.9658121208678945,0.03670137364401912,-0.12617188947753447,0.843554956153707
range_breached,24H,1,logistic,step11_individuals,631,620,0.9825673534072901,0.01762914734976773,0.027031456210535265,0.08945116855397994,0.9266862170087976,0.9985960493625593,0.04314203093584356,0.17965949762200178,1.4586261802503449
range_breached,24H,2,logistic,step11_individuals,631,617,0.9778129952456418,0.02172782036212439,0.013856720986510696,0.09606149264302308,0.8963880527899977,0.9972976511838015,0.02336173130647353,0.0841316523303597,1.2572171208258711
range_breached,24H,3,logistic,step11_individuals,631,583,0.9239302694136292,0.0648397267558961,0.09713678799532344,0.23269398764697835,0.8500571755288736,0.9842552215635754,0.03480321931684112,-0.17095543870462282,0.875544797466984
realized_over_range_width_ge_1,1H,1,logistic,all_step13,631,553,0.8763866877971473,0.09884653261711439,0.0888894677032891,0.33951291007537443,0.6972921593174758,0.9416684381529669,0.02140255034613482,0.008152211369786569,1.0639168996177801
realized_over_range_width_ge_1,1H,2,logistic,all_step13,631,556,0.8811410459587956,0.10143954274093273,0.03309922003880894,0.3487372613156731,0.668968824940048,0.9287946141973767,0.010328907251865116,0.06674474816908564,0.9687073127873781
realized_over_range_width_ge_1,1H,3,logistic,all_step13,631,545,0.8637083993660856,0.10866638813414155,0.07721311837446554,0.36812320492051726,0.6917004480477917,0.9213907661675521,0.02371472892809882,-0.06759978853416332,0.9623858489205694
realized_over_range_width_ge_1,2H,1,logistic,step11_individuals,631,553,0.8763866877971473,0.09451605539410346,0.13215837722993773,0.324583203024591,0.7745861733203505,0.9542217974149914,0.051382794306893284,-0.05778556464992514,1.1897650494309502
realized_over_range_width_ge_1,2H,2,logistic,step11_individuals,631,548,0.8684627575277337,0.10248275093356074,0.10346819319315714,0.34958117473841405,0.732037639609533,0.9343212674687681,0.0071516178703276995,-0.05784533628897496,1.0318313772150443
realized_over_range_width_ge_1,2H,3,logistic,step11_individuals,631,539,0.8541996830427893,0.1138773817329476,0.08597227886252812,0.37590342280376476,0.7313866257965637,0.9323778589710455,0.021985686696934067,-0.10273728483683713,0.9778349223637013
realized_over_range_width_ge_1,4H,1,logistic,compact_deredundant,631,554,0.8779714738510301,0.09091510427788602,0.15882470304379637,0.31039062377054283,0.8028271367621548,0.965009374465754,0.04192797041698904,-0.07884270355387314,1.224283921206634
realized_over_range_width_ge_1,4H,2,logistic,compact_deredundant,631,540,0.8557844690966719,0.11019531163777944,0.10713385722169988,0.368209758437318,0.7409035409035409,0.9275941269924345,0.027594010508020746,-0.0988181278215306,0.9446357811392521
realized_over_range_width_ge_1,4H,3,logistic,compact_deredundant,631,540,0.8557844690966719,0.11282816783901663,0.08580066825180888,0.3740594068858762,0.7333536833536833,0.9290684664913552,0.02998833009096305,-0.0909147895142615,0.9313522064305325
realized_over_range_width_ge_1,8H,1,tree_depth2,compact_deredundant,631,551,0.873217115689382,0.10281216694889336,0.07328988662147862,0.3596677112268692,0.6352994555353902,0.9468726944986368,0.023363085364053248,0.04734169550467234,0.8805566120915415
realized_over_range_width_ge_1,8H,2,tree_depth2,compact_deredundant,631,546,0.8652931854199684,0.10180867809193322,0.1265624047845173,0.3398384185626965,0.7566041801335919,0.9518028131524748,0.053962164305421174,-0.262076436711395,0.9013107399652617
realized_over_range_width_ge_1,8H,3,tree_depth2,compact_deredundant,631,531,0.8415213946117274,0.12275307044564213,0.08247575049827782,0.4087144862991535,0.7407156308851224,0.8708547676718087,0.07145791951197093,-0.18343348529846362,0.7858520018981374
realized_over_range_width_ge_1,12H,1,logistic,step11_individuals,631,564,0.8938193343898574,0.0796061595244945,0.16816214588350742,0.278941692009967,0.7910447761194029,0.965660506558845,0.01925655809470027,0.025749020866470015,1.1104434390469098
realized_over_range_width_ge_1,12H,2,logistic,step11_individuals,631,541,0.8573692551505546,0.10154215207853472,0.17138729692271426,0.34183594520400884,0.8117272540562744,0.9379481810698066,0.04751895688917461,-0.24604630758312174,0.9306191985616449
realized_over_range_width_ge_1,12H,3,logistic,step11_individuals,631,528,0.8367670364500792,0.12657171439268347,0.08029529302404426,0.4291840371740838,0.7191453368637835,0.8956054042732379,0.0678261717112069,-0.1471392567956798,0.7645227998451734
realized_over_range_width_ge_1,24H,1,logistic,compact_deredundant,631,588,0.9318541996830428,0.05466744616725788,0.1677870821596842,0.19936341211698022,0.858250276854928,0.9864952168622717,0.03845442827804493,0.1373061625671268,1.2298861968529724
realized_over_range_width_ge_1,24H,2,logistic,compact_deredundant,631,573,0.9080824088748018,0.0602794609327627,0.2786805760957395,0.20898082487559194,0.9020280435698381,0.988683509264921,0.020858013083690518,-0.20140765836153626,1.1104099263008937
realized_over_range_width_ge_1,24H,3,logistic,compact_deredundant,631,529,0.838351822503962,0.1133648612897455,0.18624053825603404,0.36989005373255057,0.8561103080173468,0.9653848589281827,0.0859428009171759,-0.4199374264857172,0.8365891940886812
oscillatory_path,1H,1,tree_depth2,compact_deredundant,631,275,0.4358161648177496,0.24611970043863673,-0.0009597730088692913,0.6853818857424592,0.5274974463738509,0.46466775649910813,0.013390624872299476,-0.02775264963152084,0.9486404467295109
oscillatory_path,1H,2,tree_depth2,compact_deredundant,631,286,0.4532488114104596,0.24841002847393936,-0.0010486919836443231,0.6899802864504359,0.5170264518090605,0.46914278167593315,0.018194682568106912,0.05935347175734717,0.9412914447431815
oscillatory_path,1H,3,tree_depth2,compact_deredundant,631,281,0.44532488114104596,0.24844769461229324,-0.005629242594241468,0.6900192451390565,0.5059888154550076,0.44535977366543744,0.01811881301821363,0.0020771521399347453,0.9151889294214981
oscillatory_path,2H,1,logistic,step12_interactions,631,284,0.4500792393026941,0.24747465989016462,0.0026687930851143626,0.6881585281546803,0.5383163534521248,0.49123856851692393,0.022141787232939712,0.07916215061506393,0.9710653887615145
oscillatory_path,2H,2,logistic,step12_interactions,631,293,0.4643423137876387,0.24934936382531636,0.0018548911298871262,0.6919172756865559,0.5207302542561141,0.4711387574470765,0.028495014517895965,0.10130147516212469,0.9555028917058291
oscillatory_path,2H,3,logistic,step12_interactions,631,281,0.44532488114104596,0.24749507565692297,-0.0017710608456089627,0.6881163437003548,0.5158820538891713,0.47382423579677513,0.004721534381908194,-0.022764378173372103,0.9622389042096918
oscillatory_path,4H,1,logistic,step11_individuals,631,286,0.4532488114104596,0.24822313228063975,-0.001036723349322921,0.6896115733336302,0.5087159217594001,0.4722165549895626,0.008788260967124815,0.02969287717719573,0.9738877214729272
oscillatory_path,4H,2,logistic,step11_individuals,631,287,0.4548335974643423,0.24653534900344568,0.006266355811364477,0.6862231361257088,0.5389352564621992,0.5462841932447976,0.01146453475710384,0.04609389389969755,1.0131710510491092
oscillatory_path,4H,3,logistic,step11_individuals,631,259,0.410459587955626,0.2450598098711869,-0.006981894111378173,0.6832386349105365,0.4817536430439656,0.40361947626598416,0.040240995613419796,-0.15971591757266254,0.9727319560517198
oscillatory_path,8H,1,logistic,step11_individuals,631,275,0.4358161648177496,0.25113040423149646,-0.02048827116540819,0.6956499286928993,0.45847803881511745,0.39803859414896786,0.029610336338604708,-0.0439547249148752,0.8440343429474501
oscillatory_path,8H,2,logistic,step11_individuals,631,281,0.44532488114104596,0.24704907159248995,-0.00013492248181323774,0.6872316115867088,0.5162175902389425,0.4618716570840871,0.016378112438327576,0.05822466457784298,0.9765524455045481
oscillatory_path,8H,3,logistic,step11_individuals,631,275,0.4358161648177496,0.24369556953731658,0.009462655718664559,0.6804560459310244,0.5613687436159346,0.5071863201867537,0.016308743309989018,0.03654946930494645,1.0305418949300353
oscillatory_path,12H,1,tree_depth2,step11_individuals,631,277,0.43898573692551507,0.247711720878124,-0.005736338481991288,0.6888181886085322,0.5106977503110404,0.4720920809956902,0.032616096455966755,0.033604234218032485,0.880322355691294
oscillatory_path,12H,2,tree_depth2,step11_individuals,631,265,0.41996830427892234,0.24879859674777302,-0.01975742356290322,0.6908392452081948,0.5127642024951026,0.3904159098097403,0.05290903180187281,-0.1193357068970124,0.8522926541812533
oscillatory_path,12H,3,tree_depth2,step11_individuals,631,279,0.4421553090332805,0.24351693261757087,0.013059540428508654,0.6801256067854027,0.6065697295536006,0.48278528404438087,0.008498183537737625,0.039204974532343416,1.0347307259002452
oscillatory_path,24H,1,tree_depth2,step12_interactions,631,292,0.46275752773375595,0.24957721585721637,0.0032679485462702162,0.6923174189401047,0.5447933082797914,0.5506816856100328,0.041762844226900075,0.1528558907463712,0.9703150478457736
oscillatory_path,24H,2,tree_depth2,step12_interactions,631,226,0.358161648177496,0.2338182749618694,0.008876838958859379,0.6604770563651293,0.5438326231836557,0.5248884696836572,0.0815587277036625,-0.29890638961306293,1.131560531227167
oscillatory_path,24H,3,tree_depth2,step12_interactions,631,255,0.4041204437400951,0.24213225248371373,-0.004062758447405557,0.6773850415715096,0.643648310387985,0.30996444317937877,0.03603454896325781,-0.09449198828366485,0.9903961897813685
trend_efficiency_high,1H,1,tree_depth2,step12_interactions,631,95,0.15055467511885895,0.12928683841347066,-0.008300244288483638,0.42819939458315737,0.46916732128829536,0.1522761598755282,0.01689288352565778,-0.06135892837546764,1.0288087279570235
trend_efficiency_high,1H,2,tree_depth2,step12_interactions,631,93,0.1473851030110935,0.12588223330835094,0.0004113806590803071,0.41890743340644476,0.4911859935244034,0.17661856285295047,0.01384595997864535,-0.032040739149635025,1.043349340893998
trend_efficiency_high,1H,3,tree_depth2,step12_interactions,631,107,0.16957210776545167,0.1410987445638691,-0.0013899475021270646,0.45624017550228424,0.5063137618605978,0.16772940503672312,0.01177103351445058,0.017633058665699947,0.9571181808516467
trend_efficiency_high,2H,1,tree_depth2,step12_interactions,631,101,0.1600633914421553,0.13552991122918992,-0.0017211381990160923,0.4432444597892587,0.49559125723893144,0.16088017605639457,0.02813496881909989,-0.07171446224706395,1.0804128979459
trend_efficiency_high,2H,2,tree_depth2,step12_interactions,631,91,0.14421553090332806,0.12545151745100624,-0.00527548194968519,0.4194534444662346,0.43115588115588116,0.14043673187006317,0.034640939612916616,-0.09174599464438042,1.1000144325929875
trend_efficiency_high,2H,3,tree_depth2,step12_interactions,631,109,0.17274167987321712,0.14253356752977006,0.0025786696100527084,0.45895743154089463,0.5768216809026679,0.17835525215063522,0.001234244587488692,0.00753884912534994,1.0014345686927109
trend_efficiency_high,4H,1,logistic,all_step13,631,111,0.17591125198098256,0.14483573768980118,0.0009953807895234368,0.4655486510264558,0.5112266112266112,0.2504981071420652,0.005178171701883235,-0.02642815533044076,0.9991666317005626
trend_efficiency_high,4H,2,logistic,all_step13,631,101,0.1600633914421553,0.13573362402414707,-0.007028916783561323,0.4437503661013508,0.5195217634971044,0.17741365546521246,0.022310387878054703,-0.07836136219018479,1.0395162042954147
trend_efficiency_high,4H,3,logistic,all_step13,631,119,0.18858954041204437,0.1539280929813207,-0.004434007191209677,0.4875234489878603,0.5,0.1965553263919755,0.02131488637690429,0.005081855308850025,0.9238852121662745
trend_efficiency_high,8H,1,logistic,step11_individuals,631,115,0.18225039619651348,0.14799357118099699,0.007049093719216248,0.47106820707300945,0.5680485338725986,0.21890433927999584,0.016300177250507718,-0.016057268833734924,1.040861698017731
trend_efficiency_high,8H,2,logistic,step11_individuals,631,107,0.16957210776545167,0.13993411680233195,0.00782759467576255,0.4520203684170464,0.5957943925233645,0.21266885282518883,0.03054693725003845,-0.05121144584316791,1.1197886453572063
trend_efficiency_high,8H,3,logistic,step11_individuals,631,113,0.179080824088748,0.1486462072544679,-0.011101388195518869,0.4749960122771706,0.48882700652612154,0.17011107836875497,0.028528052971011714,-0.07199941597201288,1.010329120458386
trend_efficiency_high,12H,1,tree_depth2,compact_deredundant,631,121,0.19175911251980982,0.15837180544824478,-0.021580866005549426,0.5014290080431467,0.49844433641225083,0.1785229656455242,0.05652168402562048,-0.07737224929662978,0.8589819570635134
trend_efficiency_high,12H,2,tree_depth2,compact_deredundant,631,136,0.21553090332805072,0.17016284409424084,-0.0012367297502038355,0.5250256038336913,0.5183600713012477,0.25940090462574444,0.029469175730722698,0.026860261201838324,0.8790586309199976
trend_efficiency_high,12H,3,tree_depth2,compact_deredundant,631,115,0.18225039619651348,0.1494325311131648,-0.0017844574034480143,0.4759453209740811,0.45942028985507244,0.24785165645823656,0.025752269469248468,-0.04974959357865241,0.9973599491249356
trend_efficiency_high,24H,1,logistic,all_step13,631,136,0.21553090332805072,0.1730215572964223,-0.020780044720937862,0.5356640304065798,0.5128787878787879,0.21885665797055853,0.054080289130288214,-0.07338444843758965,0.8042742551716803
trend_efficiency_high,24H,2,logistic,all_step13,631,163,0.2583201267828843,0.19481618212698218,0.002903465886350931,0.5839882962293889,0.5908316291751875,0.3145213759173435,0.07543752954062383,0.13024924968069856,0.7815472618807323
trend_efficiency_high,24H,3,logistic,all_step13,631,117,0.18541996830427893,0.154988573313443,-0.021776943273992044,0.4903270902347663,0.47537330805813294,0.1721982063436124,0.06895727358024306,-0.10978367932426485,0.9174308955295547
one_sided_runaway,1H,1,tree_depth2,step12_interactions,631,91,0.14421553090332806,0.12406810217844262,-0.0035569684013652125,0.4148336925048402,0.4712047212047212,0.14884588500286558,0.013642559516969077,-0.03927018567184607,1.0349668400428802
one_sided_runaway,1H,2,tree_depth2,step12_interactions,631,87,0.13787638668779714,0.11916571491400595,-0.0001140040506515394,0.4022307254940354,0.4746239012846518,0.1659694480615044,0.01527185268102288,-0.03358388674776011,1.0510536178482333
one_sided_runaway,1H,3,tree_depth2,step12_interactions,631,101,0.1600633914421553,0.13469060822152842,-0.001249937595636741,0.4407242620568381,0.5053427984307864,0.15190623780823798,0.010406175318166622,0.016394392100292372,0.9623026429033218
one_sided_runaway,2H,1,tree_depth2,step12_interactions,631,101,0.1600633914421553,0.13552991122918992,-0.0017211381990160923,0.4432444597892587,0.49559125723893144,0.16088017605639457,0.02813496881909989,-0.07171446224706395,1.0804128979459
one_sided_runaway,2H,2,tree_depth2,step12_interactions,631,90,0.14263074484944532,0.12441699242827158,-0.005121381296805616,0.4169807442339105,0.4323885808174163,0.13923107109895486,0.03622572566679934,-0.09530824592409433,1.1061523037840157
one_sided_runaway,2H,3,tree_depth2,step12_interactions,631,107,0.16957210776545167,0.14050017070765583,0.0023208934689872285,0.4541275957700006,0.5716629806663337,0.17430494517405237,0.0015679272446272041,0.0010349561733118745,1.0094910763947222
one_sided_runaway,4H,1,logistic,all_step13,631,111,0.17591125198098256,0.14483573768980118,0.0009953807895234368,0.4655486510264558,0.5112266112266112,0.2504981071420652,0.005178171701883235,-0.02642815533044076,0.9991666317005626
one_sided_runaway,4H,2,logistic,all_step13,631,101,0.1600633914421553,0.13573362402414707,-0.007028916783561323,0.4437503661013508,0.5195217634971044,0.17741365546521246,0.022310387878054703,-0.07836136219018479,1.0395162042954147
one_sided_runaway,4H,3,logistic,all_step13,631,119,0.18858954041204437,0.1539280929813207,-0.004434007191209677,0.4875234489878603,0.5,0.1965553263919755,0.02131488637690429,0.005081855308850025,0.9238852121662745
one_sided_runaway,8H,1,logistic,step11_individuals,631,115,0.18225039619651348,0.14799357118099699,0.007049093719216248,0.47106820707300945,0.5680485338725986,0.21890433927999584,0.016300177250507718,-0.016057268833734924,1.040861698017731
one_sided_runaway,8H,2,logistic,step11_individuals,631,107,0.16957210776545167,0.13993411680233195,0.00782759467576255,0.4520203684170464,0.5957943925233645,0.21266885282518883,0.03054693725003845,-0.05121144584316791,1.1197886453572063
one_sided_runaway,8H,3,logistic,step11_individuals,631,113,0.179080824088748,0.1486462072544679,-0.011101388195518869,0.4749960122771706,0.48882700652612154,0.17011107836875497,0.028528052971011714,-0.07199941597201288,1.010329120458386
one_sided_runaway,12H,1,tree_depth2,compact_deredundant,631,121,0.19175911251980982,0.15837180544824478,-0.021580866005549426,0.5014290080431467,0.49844433641225083,0.1785229656455242,0.05652168402562048,-0.07737224929662978,0.8589819570635134
one_sided_runaway,12H,2,tree_depth2,compact_deredundant,631,136,0.21553090332805072,0.17016284409424084,-0.0012367297502038355,0.5250256038336913,0.5183600713012477,0.25940090462574444,0.029469175730722698,0.026860261201838324,0.8790586309199976
one_sided_runaway,12H,3,tree_depth2,compact_deredundant,631,115,0.18225039619651348,0.1494325311131648,-0.0017844574034480143,0.4759453209740811,0.45942028985507244,0.24785165645823656,0.025752269469248468,-0.04974959357865241,0.9973599491249356
one_sided_runaway,24H,1,logistic,all_step13,631,136,0.21553090332805072,0.1730215572964223,-0.020780044720937862,0.5356640304065798,0.5128787878787879,0.21885665797055853,0.054080289130288214,-0.07338444843758965,0.8042742551716803
one_sided_runaway,24H,2,logistic,all_step13,631,163,0.2583201267828843,0.19481618212698218,0.002903465886350931,0.5839882962293889,0.5908316291751875,0.3145213759173435,0.07543752954062383,0.13024924968069856,0.7815472618807323
one_sided_runaway,24H,3,logistic,all_step13,631,117,0.18541996830427893,0.154988573313443,-0.021776943273992044,0.4903270902347663,0.47537330805813294,0.1721982063436124,0.06895727358024306,-0.10978367932426485,0.9174308955295547
upper_breach_only,1H,1,logistic,step11_individuals,631,217,0.3438985736925515,0.22806638613669952,-0.004255333333026856,0.649144045106441,0.5174091141833077,0.35038779292924227,0.046269350055481794,0.09858033383808164,0.8537119656321194
upper_breach_only,1H,2,logistic,step11_individuals,631,178,0.2820919175911252,0.20098785027751506,0.013020603502768346,0.5910439005462106,0.584554902398492,0.3355433163199881,0.03889152551232964,-0.09843603089456997,1.105149423825573
upper_breach_only,1H,3,logistic,step11_individuals,631,182,0.2884310618066561,0.2029416725637752,0.0131791738472683,0.5951688830498167,0.5759808120609903,0.3491655593695447,0.01912011910403579,-0.048884764985896785,1.0563384453501514
upper_breach_only,2H,1,logistic,step11_individuals,631,227,0.35974643423137875,0.23634208768851503,-0.01980632442257102,0.6673106383529909,0.4620425698957561,0.3358291567813875,0.04573830228837981,0.06707903106307175,0.7957475501243698
upper_breach_only,2H,2,logistic,step11_individuals,631,201,0.3185419968304279,0.21616737792675594,0.004988740861309515,0.6236390475244391,0.5559296540553049,0.3501965234752285,0.016474681611606725,-0.04444620312847892,1.046908152972917
upper_breach_only,2H,3,logistic,step11_individuals,631,204,0.3232963549920761,0.21642220214848965,0.010943965066312566,0.6239919982268906,0.5691670110667217,0.38641314934866733,0.016219642085459132,-0.007527005938177476,1.049723005486999
upper_breach_only,4H,1,logistic,step11_individuals,631,230,0.36450079239302696,0.24023283114267682,-0.015761217085139778,0.6765878811874104,0.443792692182587,0.3417971885093691,0.07962711374088628,0.14165266139137805,0.7581912323892536
upper_breach_only,4H,2,logistic,step11_individuals,631,201,0.3185419968304279,0.21662660671290895,0.0021995842884303674,0.624841612742254,0.524239268772417,0.35265833366861243,0.0021312976292489493,0.0013275965411704298,0.986107802287633
upper_breach_only,4H,3,logistic,step11_individuals,631,207,0.32805071315372425,0.21653411802011593,0.018426956640948178,0.6235972074756911,0.6206248290948865,0.4040387085593243,0.008862573519088179,0.05777672019837618,1.0431472895967595
upper_breach_only,8H,1,tree_depth2,step12_interactions,631,223,0.35340729001584786,0.23828129599680398,-0.005968195305684709,0.6736542043947132,0.4633561944957355,0.3229163224019366,0.0906726139232753,0.18356549874608627,0.7547669134458148
upper_breach_only,8H,2,tree_depth2,step12_interactions,631,200,0.31695721077654515,0.21827403262677886,-0.002512315319575631,0.6288715260951842,0.457737819025522,0.3010576564366054,0.03628316668164061,0.08524968891023829,0.9044845168357881
upper_breach_only,8H,3,tree_depth2,step12_interactions,631,207,0.32805071315372425,0.22176084076578637,-0.0003928931911225675,0.6359316907879196,0.4219989062072737,0.36309665596640556,0.034744496958052595,0.08938203156526471,0.9175934379435488
upper_breach_only,12H,1,tree_depth2,step12_interactions,631,242,0.38351822503961963,0.256259165043664,-0.011028423401988396,0.715036274656032,0.4653274979285729,0.33694145831384387,0.12928989451505296,0.229137592662424,0.6356703934234289
upper_breach_only,12H,2,tree_depth2,step12_interactions,631,187,0.29635499207606975,0.20880100800193901,-0.00037283112895214465,0.6084121142905886,0.4674928939634822,0.29943500104870696,0.014925066505563578,0.03748387742291294,0.9625472099890996
upper_breach_only,12H,3,tree_depth2,step12_interactions,631,196,0.31061806656101426,0.2144808752955692,0.0003263004857401164,0.6204226353616533,0.44895613417780905,0.3687165768312915,0.020744311170065532,0.0553274453114578,0.9528835494295622
upper_breach_only,24H,1,tree_depth2,step12_interactions,631,273,0.4326465927099842,0.28758134069874425,-0.02139829952911554,0.7895034276764568,0.44583256594429777,0.35963220919723315,0.1879579907068777,0.2646023714243903,0.4368200216296557
upper_breach_only,24H,2,tree_depth2,step12_interactions,631,210,0.3328050713153724,0.22443547784194728,-0.0004470489899479624,0.6418552085159838,0.4918221920597218,0.3367350132425778,0.049285854855012134,0.12369075199693265,0.884924833764931
upper_breach_only,24H,3,tree_depth2,step12_interactions,631,209,0.3312202852614897,0.22228440046979578,3.528993416979098e-05,0.6368374190098779,0.41649470509535363,0.40338916531602037,0.02883911845211612,0.07823960725429774,0.9357647483262104
lower_breach_only,1H,1,logistic,compact_deredundant,631,194,0.3074484944532488,0.21194741297909447,0.006707959390446994,0.6133072904315879,0.5422161409799712,0.31919367701278634,0.016679369095397543,-0.068692473489371,0.9995587349136441
lower_breach_only,1H,2,logistic,compact_deredundant,631,211,0.33438985736925514,0.2213257101599585,0.006188825851654922,0.6344509880323939,0.5555517941773866,0.39526261579793776,0.02795266246255517,0.06273390823232891,0.926136491462497
lower_breach_only,1H,3,logistic,compact_deredundant,631,198,0.31378763866877973,0.21541108854482105,0.00019082201410114408,0.6217335631621383,0.5317493643128747,0.327020779917808,0.013873745207037323,-0.011772747045135368,0.9263617461882759
