regime,event,horizon,n,eligible_rule,base_rate,mean_predicted_probability,brier,base_rate_brier,brier_delta_model_minus_base,relative_brier_improvement,log_loss,base_rate_log_loss,log_loss_delta_model_minus_base,auc,pr_auc_average_precision,ece
LOW_VOL_RANGE,downside_breakdown,12H,537,all_rows,0.5828677839851024,0.2517404096834264,0.36934971631284913,0.2431329303773984,0.12621678593545074,-0.519126659393827,0.9699643487114957,0.6793494646120362,0.29061488409945957,0.3259356458238247,0.45830604713509754,0.37411433891992546
LOW_VOL_RANGE,downside_breakdown,24H,537,all_rows,0.4450651769087523,0.2517404096834264,0.2997411502048417,0.24698216521193328,0.05275898499290843,-0.21361455369717242,0.8156853238918518,0.6870993088659568,0.12858601502589495,0.32520148268793353,0.33441203922221885,0.25865810055865923
LOW_VOL_RANGE,range_continuation,1H,537,all_rows,0.0223463687150838,0.3526703910614525,0.15814439955307263,0.021847008520333326,0.1362973910327393,-6.238721008685713,0.48510288069572743,0.10703539868380234,0.3780674820119251,0.6284126984126984,0.03185643426027753,0.33032402234636876
LOW_VOL_RANGE,range_continuation,2H,537,all_rows,0.04655493482309125,0.3526703910614525,0.15915408297951583,0.044387572866708976,0.11476651011280686,-2.5855549808375002,0.4862792855020332,0.1882437115629932,0.29803557393904,0.7162109375,0.07483952863616927,0.3061154562383613
LOW_VOL_RANGE,range_continuation,4H,537,all_rows,0.0670391061452514,0.3526703910614525,0.1717741947113594,0.0625448643924971,0.10922933031886231,-1.7464156550632077,0.5129116984268491,0.24591180320916783,0.2669998952176813,0.547876469283655,0.06841106301572016,0.28563128491620116
LOW_VOL_RANGE,range_continuation,8H,537,all_rows,0.07262569832402235,0.3526703910614525,0.17728033996275605,0.06735120626697046,0.1099291336957856,-1.6321776518751925,0.5251500219656433,0.26037846218608374,0.2647715597795596,0.47626403048089794,0.06423899448422833,0.28004469273743016
LOW_VOL_RANGE,range_continuation,12H,537,all_rows,0.0223463687150838,0.3526703910614525,0.15900510718808192,0.021847008520333326,0.13715809866774858,-6.27811805630476,0.48625309667536304,0.10703539868380234,0.3792176979915607,0.5791269841269842,0.026451408423384656,0.3303240223463687
LOW_VOL_RANGE,range_continuation,24H,537,all_rows,0.0,0.3526703910614525,0.15385762115456236,0.0,0.15385762115456236,,0.47553891842560064,,,,,0.35267039106145254
LOW_VOL_RANGE,trend_continuation,1H,497,trend_continuation_eligible,0.2776659959758551,0.2547406438631791,0.2018022882696177,0.20056759065459154,0.0012346976150261757,-0.00615601758487749,0.5939116196983475,0.5907354063401169,0.003176213358230595,0.496265794679262,0.2683068206473059,0.03361991951710262
LOW_VOL_RANGE,trend_continuation,2H,497,trend_continuation_eligible,0.27364185110663986,0.2547406438631791,0.19776607096579477,0.1987619884295714,-0.000995917463776641,0.005010603242830461,0.5842817740800472,0.5868475564421557,-0.0025657823621084708,0.5716962685351149,0.328691434995668,0.018901207243460758
LOW_VOL_RANGE,trend_continuation,4H,497,trend_continuation_eligible,0.35412474849094566,0.2547406438631791,0.23636768062374247,0.2287204109971701,0.007647269626572362,-0.03343501173870739,0.6685573891142123,0.6499626948059852,0.018594694308227022,0.594891673746814,0.4311144587038227,0.09938410462776663
LOW_VOL_RANGE,trend_continuation,8H,497,trend_continuation_eligible,0.482897384305835,0.2547406438631791,0.30033146331991956,0.24970750053641766,0.0506239627835019,-0.202733048365597,0.8092665867707614,0.6925620675047789,0.11670451926598246,0.5390888456549935,0.5453494356313789,0.22815674044265596
LOW_VOL_RANGE,trend_continuation,12H,497,trend_continuation_eligible,0.448692152917505,0.2547406438631791,0.2827552057746479,0.24736750482775932,0.03538770094688859,-0.14305719327010577,0.7703134789547351,0.6878729110343798,0.08244056792035537,0.5794000196392917,0.5247352362964615,0.19395150905432598
LOW_VOL_RANGE,trend_continuation,24H,497,trend_continuation_eligible,0.5492957746478874,0.2547406438631791,0.331262248028169,0.24756992660186472,0.08369232142630428,-0.3380552822996794,0.876397321402282,0.6882791293138865,0.18811819208839553,0.5989501569858713,0.6660045383707937,0.29455513078470824
NORMAL_RANGE,mean_reversion,1H,233,mean_reversion_eligible,0.15021459227467812,0.9729935622317597,0.8126814181545065,0.1276501685424303,0.6850312496120762,-5.366473522393941,7.692256066779988,0.42308113927536817,7.26917492750462,0.2411976911976912,0.0982299671931867,0.8227789699570814
NORMAL_RANGE,mean_reversion,2H,227,mean_reversion_eligible,0.1894273127753304,0.9727594713656387,0.7770026269603524,0.15354460595004754,0.6234580210103049,-4.060435839817998,7.681993963226564,0.4853914960061757,7.196602467220388,0.20178210313447928,0.11995666939347745,0.7833321585903084
NORMAL_RANGE,mean_reversion,4H,210,mean_reversion_eligible,0.20476190476190476,0.9754733333333333,0.7702113310476191,0.1628344671201814,0.6073768639274377,-3.73002641682217,8.080364361034087,0.5069333800107005,7.573430981023387,0.14447848489068374,0.123535971041723,0.7707114285714285
NORMAL_RANGE,mean_reversion,8H,176,mean_reversion_eligible,0.125,0.9890892045454546,0.863376083465909,0.109375,0.754001083465909,-6.893724191688311,9.486382739815754,0.37677016125643675,9.109612578559318,0.11127508854781581,0.07227590916505809,0.8640892045454546
NORMAL_RANGE,mean_reversion,12H,141,mean_reversion_eligible,0.0,0.9929489361702127,0.986033005106383,0.0,0.986033005106383,,11.340480240828068,,,,,0.9929489361702127
NORMAL_RANGE,mean_reversion,24H,39,mean_reversion_eligible,0.0,0.9999589743589744,0.9999179553846154,0.0,0.9999179553846154,,27.305993519139456,,,,,0.9999589743589744
NORMAL_RANGE,upside_breakout,1H,233,all_rows,0.7124463519313304,0.44106652360515025,0.28521186587982833,0.20486654755106928,0.08034531832875905,-0.39218368879248333,0.7672178216765984,0.599946700920289,0.16727112075630934,0.5665797518431936,0.7852951012029368,0.2913944206008583
NORMAL_RANGE,upside_breakout,2H,227,all_rows,0.7841409691629956,0.44179251101321587,0.2829869125550661,0.1692639096431136,0.11372300291195248,-0.6718679909481768,0.7619050549065292,0.5216166846205574,0.24028837028597172,0.6571887181839028,0.879711994033905,0.3454321585903083
NORMAL_RANGE,upside_breakout,4H,210,all_rows,0.8476190476190476,0.4510747619047619,0.2784843451904762,0.1291609977324263,0.1493233474580499,-1.1561024618855338,0.7515275181360233,0.426816955281362,0.32471056285466127,0.7598314606741573,0.9515203386847942,0.3998776190476191
NORMAL_RANGE,upside_breakout,8H,176,all_rows,0.9204545454545454,0.4746721590909091,0.26952294323863635,0.07321797520661157,0.1963049680320248,-2.681103478730159,0.7281158347040094,0.27765780797985723,0.4504580267241522,0.8950617283950617,0.989279349703489,0.4518278409090909
NORMAL_RANGE,upside_breakout,12H,141,all_rows,1.0,0.5016900709219858,0.27465633921985816,0.0,0.27465633921985816,,0.7386330348570471,,,,1.0,0.5032744680851065
NORMAL_RANGE,upside_breakout,24H,39,all_rows,1.0,0.7011333333333334,0.10898972,0.0,0.10898972,,0.37767717691994296,,,,1.0,0.29886666666666667
NORMAL_RANGE,downside_breakdown,1H,233,all_rows,0.4721030042918455,0.23613605150214592,0.312077044248927,0.2492217576304592,0.06285528661846781,-0.2522062568536585,0.8468290899130184,0.6915898872653867,0.1552392026476317,0.42760532150776054,0.435983091600367,0.24650944206008585
NORMAL_RANGE,downside_breakdown,2H,227,all_rows,0.3832599118942731,0.236968281938326,0.2594777155066079,0.23637175182906714,0.02310596367754078,-0.09775264387027904,0.7261782299199718,0.6656374822908679,0.060540747629103886,0.49326765188834154,0.40614697353303103,0.14830220264317182
NORMAL_RANGE,downside_breakdown,4H,210,all_rows,0.29523809523809524,0.23730190476190474,0.21559476866666666,0.20807256235827662,0.007522206308390039,-0.03615184156495213,0.6282231442774973,0.6067753955275416,0.021447748749955697,0.4648539668700959,0.28887166273110115,0.06916666666666668
NORMAL_RANGE,downside_breakdown,8H,176,all_rows,0.09659090909090909,0.23944602272727272,0.10924697403409091,0.08726110537190084,0.021985868662190072,-0.25195496399556033,0.38687098335750175,0.3175272052542172,0.06934377810328457,0.5543840177580466,0.1120642907765155,0.14285511363636363
NORMAL_RANGE,downside_breakdown,12H,141,all_rows,0.0,0.2371241134751773,0.05807028985815602,0.0,0.05807028985815602,,0.2723404412890043,,,,,0.23712411347517728
NORMAL_RANGE,downside_breakdown,24H,39,all_rows,0.0,0.24698461538461539,0.06423874358974359,0.0,0.06423874358974359,,0.2867881698941295,,,,,0.24698461538461539
NORMAL_RANGE,range_continuation,1H,233,all_rows,0.04291845493562232,0.1561755364806867,0.06696966768240344,0.04107646116156128,0.025893206520842156,-0.6303660487937218,0.257980474847032,0.1771107455590613,0.0808697292879707,0.6221973094170403,0.060489143854847924,0.11325708154506438
NORMAL_RANGE,range_continuation,2H,227,all_rows,0.05286343612334802,0.15541101321585904,0.0641059536123348,0.050068893244580734,0.014037060367754067,-0.2803549161589144,0.2367338572904601,0.20686166574173961,0.029872191548720478,0.7945736434108527,0.14094311605360996,0.10254757709251103
NORMAL_RANGE,range_continuation,4H,210,all_rows,0.05238095238095238,0.14271095238095238,0.06037691719047619,0.049637188208616775,0.010739728981859417,-0.2163645719963455,0.22218896474437186,0.20546701585577318,0.01672194888859868,0.845591594335313,0.15427392487902092,0.09033
NORMAL_RANGE,range_continuation,8H,176,all_rows,0.0625,0.1074215909090909,0.049454140681818186,0.05859375,-0.009139609318181814,0.15598266569696964,0.18800818647880788,0.23379165870645932,-0.045783472227651445,0.9396694214876034,0.6723018245455381,0.0683875
NORMAL_RANGE,range_continuation,12H,141,all_rows,0.0,0.09365390070921986,0.015010825106382979,0.0,0.015010825106382979,,0.1022804140669042,,,,,0.09365390070921986
NORMAL_RANGE,range_continuation,24H,39,all_rows,0.0,0.004897435897435898,4.9936923076923076e-05,0.0,4.9936923076923076e-05,,0.004922619361855231,,,,,0.004897435897435898
NORMAL_RANGE,trend_continuation,1H,225,trend_continuation_eligible,0.5422222222222223,0.333304,0.29814506151111114,0.24821728395061726,0.04992777756049388,-0.20114545113799165,0.7961988088190908,0.6895774988928212,0.10662130992626961,0.45034219321979946,0.5032235856107684,0.2145528888888889
NORMAL_RANGE,trend_continuation,2H,219,trend_continuation_eligible,0.5844748858447488,0.33310867579908676,0.30919809735159814,0.24286399366151665,0.0663341036900815,-0.2731327221050823,0.8190592703157626,0.6788064838131019,0.1402527865026607,0.4884958791208791,0.5756952447552206,0.2562858447488584
NORMAL_RANGE,trend_continuation,4H,202,trend_continuation_eligible,0.5693069306930693,0.33312029702970297,0.3038245514356436,0.24519654935790608,0.058628002077737496,-0.23910614660469773,0.8075343774348914,0.683509276189707,0.1240251012451844,0.5111444277861069,0.5670818426908207,0.2415202970297029
NORMAL_RANGE,trend_continuation,8H,171,trend_continuation_eligible,0.8128654970760234,0.3273327485380117,0.3841075823976608,0.1521151807393728,0.231992401658288,-1.5251101207036868,0.9759997358179536,0.4820411846034937,0.4939585512144599,0.6334307553956835,0.8814947015507314,0.48553274853801176
NORMAL_RANGE,trend_continuation,12H,136,trend_continuation_eligible,0.7867647058823529,0.32482352941176473,0.37661843397058825,0.16776600346020762,0.20885243051038063,-1.2449031758685143,0.9602529378957757,0.51821176546376,0.4420411724320157,0.6500161134386078,0.8723340208841482,0.4619411764705882
NORMAL_RANGE,trend_continuation,24H,39,trend_continuation_eligible,1.0,0.3347538461538462,0.4451960158974359,0.0,0.4451960158974359,,1.1047499599446853,,,,1.0,0.6652461538461539
TREND_DOWN,mean_reversion,1H,11,mean_reversion_eligible,0.18181818181818182,0.8308636363636364,0.5299502209090909,0.14876033057851237,0.3811898903305786,-2.5624431516666677,1.365347525259215,0.47413931305783746,0.8912082122013776,1.0,1.0,0.6652090909090909
TREND_DOWN,mean_reversion,2H,11,mean_reversion_eligible,0.18181818181818182,0.8308636363636364,0.5299502209090909,0.14876033057851237,0.3811898903305786,-2.5624431516666677,1.365347525259215,0.47413931305783746,0.8912082122013776,1.0,1.0,0.6652090909090909
TREND_DOWN,mean_reversion,4H,11,mean_reversion_eligible,0.18181818181818182,0.8308636363636364,0.5299502209090909,0.14876033057851237,0.3811898903305786,-2.5624431516666677,1.365347525259215,0.47413931305783746,0.8912082122013776,1.0,1.0,0.6652090909090909
TREND_DOWN,mean_reversion,8H,1,mean_reversion_eligible,1.0,0.9696,0.000924159999999999,0.0,0.000924159999999999,,0.03087166366708703,,,,1.0,0.030399999999999983
TREND_DOWN,upside_breakout,1H,12,all_rows,0.8333333333333334,0.18394166666666667,0.5696412208333334,0.1388888888888889,0.43075233194444446,-3.10141679,1.4780257814471425,0.4505612088663047,1.0274645725808378,0.1,0.7126911976911977,0.6493916666666667
TREND_DOWN,upside_breakout,2H,12,all_rows,1.0,0.18394166666666667,0.6663912208333334,0.0,0.6663912208333334,,1.6996485387493838,,,,1.0,0.8160583333333333
TREND_DOWN,upside_breakout,4H,12,all_rows,1.0,0.18394166666666667,0.6663912208333334,0.0,0.6663912208333334,,1.6996485387493838,,,,1.0,0.8160583333333333
TREND_DOWN,upside_breakout,8H,1,all_rows,1.0,0.2274,0.5969107599999999,0.0,0.5969107599999999,,1.4810446976657015,,,,1.0,0.7726
TREND_DOWN,downside_breakdown,1H,12,all_rows,0.25,0.3428083333333333,0.1891857541666667,0.1875,0.001685754166666692,-0.008990688888889023,0.5665127152381009,0.5623351446188083,0.004177570619292581,0.6666666666666666,0.42063492063492064,0.09280833333333335
TREND_DOWN,downside_breakdown,2H,12,all_rows,0.16666666666666666,0.3428083333333333,0.16236908749999998,0.1388888888888889,0.023480198611111086,-0.16905742999999981,0.5109037574593663,0.4505612088663047,0.06034254859306165,0.75,0.41666666666666663,0.1761416666666667
TREND_DOWN,downside_breakdown,4H,12,all_rows,0.16666666666666666,0.3428083333333333,0.16236908749999998,0.1388888888888889,0.023480198611111086,-0.16905742999999981,0.5109037574593663,0.4505612088663047,0.06034254859306165,0.75,0.41666666666666663,0.1761416666666667
TREND_DOWN,downside_breakdown,8H,1,all_rows,0.0,0.3578,0.12802084,0.0,0.12802084,,0.4428554973267235,,,,,0.3578
TREND_DOWN,range_continuation,1H,12,all_rows,0.0,0.38023333333333337,0.15422415166666667,0.0,0.15422415166666667,,0.4906765651954919,,,,,0.38023333333333337
TREND_DOWN,range_continuation,2H,12,all_rows,0.0,0.38023333333333337,0.15422415166666667,0.0,0.15422415166666667,,0.4906765651954919,,,,,0.38023333333333337
TREND_DOWN,range_continuation,4H,12,all_rows,0.0,0.38023333333333337,0.15422415166666667,0.0,0.15422415166666667,,0.4906765651954919,,,,,0.38023333333333337
TREND_DOWN,range_continuation,8H,1,all_rows,0.0,0.1779,0.03164841,0.0,0.03164841,,0.19589323682404927,,,,,0.1779
TREND_DOWN,trend_continuation,1H,12,trend_continuation_eligible,0.16666666666666666,0.443525,0.20652927416666667,0.1388888888888889,0.06764038527777777,-0.4870107739999999,0.6052299746725452,0.4505612088663047,0.15466876580624056,0.75,0.3666666666666667,0.2768583333333333
TREND_DOWN,trend_continuation,2H,12,trend_continuation_eligible,0.0,0.443525,0.19814594083333334,0.0,0.19814594083333334,,0.5884465125958533,,,,,0.443525
TREND_DOWN,trend_continuation,4H,12,trend_continuation_eligible,0.0,0.443525,0.19814594083333334,0.0,0.19814594083333334,,0.5884465125958533,,,,,0.443525
TREND_DOWN,trend_continuation,8H,1,trend_continuation_eligible,0.0,0.4686,0.21958596000000002,0.0,0.21958596000000002,,0.632240245656424,,,,,0.4686
